Id,Score
3623,3.193317
3624,3.365186
3625,3.379483
3626,3.177744
3627,3.629341
3628,3.259369
3629,3.055460
3630,1.604848
3631,1.147378
3632,3.010322
3633,3.955076
3634,4.175379
3635,3.898102
3636,4.090631
3637,4.551722
3638,1.959629
3639,4.268744
3640,1.676003
3641,4.140358
3642,4.058806
3643,3.817314
3644,4.145127
3645,3.812686
3646,3.693430
3647,4.286351
3648,2.688114
3649,2.638002
3650,2.605532
3651,3.125645
3652,3.041714
3653,3.449946
3654,4.461948
3655,4.973156
3656,4.394986
3657,4.642930
3658,4.379125
3659,4.679199
3660,3.183555
3661,3.949962
3662,5.000000
3663,4.562612
3664,4.026685
3665,3.811481
3666,3.915348
3667,4.080122
3668,2.758905
3669,4.486861
3670,4.715292
3671,4.307018
3672,4.267732
3673,3.130067
3674,2.996864
3675,2.613639
3676,2.145010
3677,2.305296
3678,2.333339
3679,2.416569
3680,2.668034
3681,5.000000
3682,4.845692
3683,4.821439
3684,5.000000
3685,5.000000
3686,5.000000
3687,1.274551
3688,2.146351
3689,2.106026
3690,1.844962
3691,4.020237
3692,3.915871
3693,3.060899
3694,2.180097
3695,4.008553
3696,3.060948
3697,3.060833
3698,3.963177
3699,4.151259
3700,4.091676
3701,2.918108
3702,4.615605
3703,2.927254
3704,4.695585
3705,4.869408
3706,4.768165
3707,2.762974
3708,4.937394
3709,4.455452
3710,4.392964
3711,2.153815
3712,3.912579
3713,4.795266
3714,3.686788
3715,5.000000
3716,4.398169
3717,4.297690
3718,4.718141
3719,4.315555
3720,3.603881
3721,2.651731
3722,3.514587
3723,2.837419
3724,4.297938
3725,3.797293
3726,4.435327
3727,4.393056
3728,4.208356
3729,4.189021
3730,4.078505
3731,3.256298
3732,3.875485
3733,4.508315
3734,3.419280
3735,4.127408
3736,3.583288
3737,3.623201
3738,3.624364
3739,3.453623
3740,3.573205
3741,3.650864
3742,5.000000
3743,4.466674
3744,2.373973
3745,4.051046
3746,1.450119
3747,2.049752
3748,1.457173
3749,3.365333
3750,4.674464
3751,3.730919
3752,3.019479
3753,3.967577
3754,4.843750
3755,3.732517
3756,2.880073
3757,3.719733
3758,2.995127
3759,4.131476
3760,3.123434
3761,5.000000
3762,5.000000
3763,3.579680
3764,3.890946
3765,4.199185
3766,3.609404
3767,4.842434
3768,1.459050
3769,4.228333
3770,4.038936
3771,4.803442
3772,3.575304
3773,1.753234
3774,3.455944
3775,3.663653
3776,3.685524
3777,3.771111
3778,3.465427
3779,4.060785
3780,3.859706
3781,5.000000
3782,2.921696
3783,3.974922
3784,3.746346
3785,4.299174
3786,3.823129
3787,4.469376
3788,4.137405
3789,4.644483
3790,4.040168
3791,2.910773
3792,3.916424
3793,3.778162
3794,2.668779
3795,3.856961
3796,2.742645
3797,3.675339
3798,3.545150
3799,4.498816
3800,4.571840
3801,4.593879
3802,3.979501
3803,4.914082
3804,3.798620
3805,3.648803
3806,4.159174
3807,4.744693
3808,4.280234
3809,4.835973
3810,3.542036
3811,2.763799
3812,3.751064
3813,4.353670
3814,3.792110
3815,2.926183
3816,3.186849
3817,3.790198
3818,3.034290
3819,3.141255
3820,1.000000
3821,4.376212
3822,4.595218
3823,4.870845
3824,5.000000
3825,4.677598
3826,4.546532
3827,4.901715
3828,4.622363
3829,5.000000
3830,4.733140
3831,4.077623
3832,2.065584
3833,4.334337
3834,4.414478
3835,4.539801
3836,4.882198
3837,4.597954
3838,4.145244
3839,2.923486
3840,5.000000
3841,1.046524
3842,2.104980
3843,2.094990
3844,2.781531
3845,2.164284
3846,2.808508
3847,3.615250
3848,4.306237
3849,3.921264
3850,5.000000
3851,3.616860
3852,3.835473
3853,3.239747
3854,2.018487
3855,4.158764
3856,3.931073
3857,5.000000
3858,3.845570
3859,4.185291
3860,3.991550
3861,3.241853
3862,3.089262
3863,2.240831
3864,3.186410
3865,2.103079
3866,3.932878
3867,3.584229
3868,3.387680
3869,2.883785
3870,3.013447
3871,3.904094
3872,3.776260
3873,4.087283
3874,2.313545
3875,5.000000
3876,4.314080
3877,4.049388
3878,4.312035
3879,4.136539
3880,4.677145
3881,3.276401
3882,4.091153
3883,4.166259
3884,4.177502
3885,4.423265
3886,4.315057
3887,3.101813
3888,4.971992
3889,4.202846
3890,3.548429
3891,5.000000
3892,4.024568
3893,5.000000
3894,4.028922
3895,4.097030
3896,4.095419
3897,4.635877
3898,4.601862
3899,3.789401
3900,3.718093
3901,4.183467
3902,2.891309
3903,3.176140
3904,3.347848
3905,2.504198
3906,2.142736
3907,4.255583
3908,1.440067
3909,4.397448
3910,4.272170
3911,4.347623
3912,4.934042
3913,5.000000
3914,3.357244
3915,5.000000
3916,3.577743
3917,3.687299
3918,3.255039
3919,4.891686
3920,4.586274
3921,4.130342
3922,3.800565
3923,3.477609
3924,3.380272
3925,3.655930
3926,3.723477
3927,2.680079
3928,3.387864
3929,3.123836
3930,3.860406
3931,4.824780
3932,2.864735
3933,3.804921
3934,3.803601
3935,4.859277
3936,3.021374
3937,3.797606
3938,4.036455
3939,2.959327
3940,4.189613
3941,3.830688
3942,3.865706
3943,4.921424
3944,4.917147
3945,1.840480
3946,3.845335
3947,3.573798
3948,4.899289
3949,3.451494
3950,2.810080
3951,3.447609
3952,1.984258
3953,2.172964
3954,3.555667
3955,3.723980
3956,3.690667
3957,3.621979
3958,3.959888
3959,3.771493
3960,4.083136
3961,3.683877
3962,4.535874
3963,5.000000
3964,4.086021
3965,4.442507
3966,3.111152
3967,3.317632
3968,1.228082
3969,5.000000
3970,4.999911
3971,4.643941
3972,4.612751
3973,2.793670
3974,4.495096
3975,3.665873
3976,3.538074
3977,3.917279
3978,4.175540
3979,4.197632
3980,3.867288
3981,4.105064
3982,1.839316
3983,3.340255
3984,3.144818
3985,3.926580
3986,3.691975
3987,3.195398
3988,3.814677
3989,2.751911
3990,1.014471
3991,2.612573
3992,3.357289
3993,3.734031
3994,3.561080
3995,4.132597
3996,3.544073
3997,3.310059
3998,3.423969
3999,3.940839
4000,3.882461
4001,3.090296
4002,2.908076
4003,3.029158
4004,3.201200
4005,3.292379
4006,3.395446
4007,3.563577
4008,3.397945
4009,3.827579
4010,4.072324
4011,3.543832
4012,3.868901
4013,4.640238
4014,3.410216
4015,4.644771
4016,3.729328
4017,1.495642
4018,3.668433
4019,5.000000
4020,2.234620
4021,3.732551
4022,4.917406
4023,3.768478
4024,4.176532
4025,2.890232
4026,4.652005
4027,4.672533
4028,3.614290
4029,3.753648
4030,4.259687
4031,4.626906
4032,3.575016
4033,3.208354
4034,3.204023
4035,3.183724
4036,3.187903
4037,1.746780
4038,2.813082
4039,3.285417
4040,3.815447
4041,2.954274
4042,2.082095
4043,2.461205
4044,2.480655
4045,1.683163
4046,2.886289
4047,1.000000
4048,1.000000
4049,2.368585
4050,3.607401
4051,4.068629
4052,3.273168
4053,3.153770
4054,3.442536
4055,3.826042
4056,3.795276
4057,4.139601
4058,4.169902
4059,3.602641
4060,4.132477
4061,4.349208
4062,4.364476
4063,2.621738
4064,2.426925
4065,2.392078
4066,2.649693
4067,3.331678
4068,3.654131
4069,3.598664
4070,3.587058
4071,5.000000
4072,4.069268
4073,4.023822
4074,3.971486
4075,4.123965
4076,5.000000
4077,4.512102
4078,2.416996
4079,4.086108
4080,3.722330
4081,4.348585
4082,4.548955
4083,3.551518
4084,2.597842
4085,4.666511
4086,2.969857
4087,4.423765
4088,3.604927
4089,3.400173
4090,1.842778
4091,3.048316
4092,3.298790
4093,3.378683
4094,3.282301
4095,2.885189
4096,3.278884
4097,2.977904
4098,3.329165
4099,3.662668
4100,3.140748
4101,4.318734
4102,4.295361
4103,3.345439
4104,4.365376
4105,3.428686
4106,3.712995
4107,4.190667
4108,3.914456
4109,4.412213
4110,3.464261
4111,2.789328
4112,3.723387
4113,2.456686
4114,3.639211
4115,4.380929
4116,3.949198
4117,3.055369
4118,3.953372
4119,3.966594
4120,4.138459
4121,3.375010
4122,4.354169
4123,3.397901
4124,1.751669
4125,1.000000
4126,1.339514
4127,4.831317
4128,3.403816
4129,4.099835
4130,3.516969
4131,5.000000
4132,5.000000
4133,4.874508
4134,2.277221
4135,3.144473
4136,3.969159
4137,3.973974
4138,4.083728
4139,4.522368
4140,3.630763
4141,3.542082
4142,4.588227
4143,2.720256
4144,4.617471
4145,1.000000
4146,3.608974
4147,5.000000
4148,5.000000
4149,4.457951
4150,3.497735
4151,3.318265
4152,3.086060
4153,4.009661
4154,3.080057
4155,4.054984
4156,4.558910
4157,4.393240
4158,4.758670
4159,3.752404
4160,4.434208
4161,3.091783
4162,2.284039
4163,1.000000
4164,1.966703
4165,3.636136
4166,1.513227
4167,3.169084
4168,3.101472
4169,3.422746
4170,2.110466
4171,5.000000
4172,5.000000
4173,2.977663
4174,2.679906
4175,3.209141
4176,3.116925
4177,3.013007
4178,2.976251
4179,2.110631
4180,1.500306
4181,4.439996
4182,4.486703
4183,4.368238
4184,3.426611
4185,4.499150
4186,5.000000
4187,4.475294
4188,4.849235
4189,4.120949
4190,5.000000
4191,4.870856
4192,4.835423
4193,5.000000
4194,4.003721
4195,4.089602
4196,3.439438
4197,3.930990
4198,4.083542
4199,4.191366
4200,5.000000
4201,4.392757
4202,4.548382
4203,3.543969
4204,3.384548
4205,2.686123
4206,3.422879
4207,3.192750
4208,3.562516
4209,3.436152
4210,3.315325
4211,3.990784
4212,1.311860
4213,3.410749
4214,4.355524
4215,3.667195
4216,3.252584
4217,3.848537
4218,4.070568
4219,4.562042
4220,4.530833
4221,4.523386
4222,5.000000
4223,4.691409
4224,4.531407
4225,3.083776
4226,3.560232
4227,3.764480
4228,2.964410
4229,4.030787
4230,4.488696
4231,3.134104
4232,3.284883
4233,2.129997
4234,3.057993
4235,3.365802
4236,2.958098
4237,1.770375
4238,3.552441
4239,3.743112
4240,4.026113
4241,3.383457
4242,4.158281
4243,3.179768
4244,4.166418
4245,3.132366
4246,1.044040
4247,2.929391
4248,1.628200
4249,2.458458
4250,2.840873
4251,2.537679
4252,4.086797
4253,4.135486
4254,4.331610
4255,4.191410
4256,4.010055
4257,4.816353
4258,4.450452
4259,4.088888
4260,3.480256
4261,5.000000
4262,4.022231
4263,4.135067
4264,4.495896
4265,4.213802
4266,4.519396
4267,4.344576
4268,5.000000
4269,3.828073
4270,5.000000
4271,4.119653
4272,4.014104
4273,4.185009
4274,4.297826
4275,4.086019
4276,3.969450
4277,4.151996
4278,4.063089
4279,4.120162
4280,3.108631
4281,4.637218
4282,4.511905
4283,2.265616
4284,4.415277
4285,4.232187
4286,4.010508
4287,3.704143
4288,3.640872
4289,3.493117
4290,3.872372
4291,2.137267
4292,3.785317
4293,3.357124
4294,4.926984
4295,3.552211
4296,1.297361
4297,4.047275
4298,3.096228
4299,4.488754
4300,3.741059
4301,3.617946
4302,3.555265
4303,3.541823
4304,3.879802
4305,4.553561
4306,4.529437
4307,4.166890
4308,3.698962
4309,3.534496
4310,5.000000
4311,4.110260
4312,4.241047
4313,2.861282
4314,5.000000
4315,3.958368
4316,4.225947
4317,4.047065
4318,3.922103
4319,4.641098
4320,4.151574
4321,4.717612
4322,4.892281
4323,4.673229
4324,4.025210
4325,3.551288
4326,2.927271
4327,3.539242
4328,2.478795
4329,3.285443
4330,2.595311
4331,3.034665
4332,2.117976
4333,1.628521
4334,3.251899
4335,4.452583
4336,4.291543
4337,3.543696
4338,4.264315
4339,3.713215
4340,3.826162
4341,2.562576
4342,2.510595
4343,3.365032
4344,3.345996
4345,3.179473
4346,3.458606
4347,3.659028
4348,3.217566
4349,3.661610
4350,2.776279
4351,2.853836
4352,3.423801
4353,3.236630
4354,3.651688
4355,4.487205
4356,3.296976
4357,4.105107
4358,3.935562
4359,3.273125
4360,4.191866
4361,4.312731
4362,4.202719
4363,4.255537
4364,4.179225
4365,3.842904
4366,3.856769
4367,4.357496
4368,5.000000
4369,5.000000
4370,2.767794
4371,4.577740
4372,4.629530
4373,4.295461
4374,3.729371
4375,4.292175
4376,5.000000
4377,4.267824
4378,3.541208
4379,4.327350
4380,3.970340
4381,3.744529
4382,3.651713
4383,4.036272
4384,1.629646
4385,3.913665
4386,2.923865
4387,3.599530
4388,3.376160
4389,3.245174
4390,3.723208
4391,4.219826
4392,3.326951
4393,4.694129
4394,3.977420
4395,3.834147
4396,3.642928
4397,3.804514
4398,4.405328
4399,4.523369
4400,4.858214
4401,4.289813
4402,4.279366
4403,4.253346
4404,3.322747
4405,3.695413
4406,2.298468
4407,3.738714
4408,3.691408
4409,1.870873
4410,3.826676
4411,3.916404
4412,2.116844
4413,3.165137
4414,2.231599
4415,3.164666
4416,3.214122
4417,3.242925
4418,2.815035
4419,3.527314
4420,2.866141
4421,2.016952
4422,3.021020
4423,1.040032
4424,4.580280
4425,4.367029
4426,3.943288
4427,4.014397
4428,1.811496
4429,4.349009
4430,4.383573
4431,3.980402
4432,4.036077
4433,3.200661
4434,3.055177
4435,3.371441
4436,3.126904
4437,2.400930
4438,3.167346
4439,2.400930
4440,2.720014
4441,1.790574
4442,3.147913
4443,3.057598
4444,2.986181
4445,2.189983
4446,1.755955
4447,2.037499
4448,2.226990
4449,2.235816
4450,2.581082
4451,2.924425
4452,2.979117
4453,2.949409
4454,3.198531
4455,3.105174
4456,3.039626
4457,2.970509
4458,3.518737
4459,1.189354
4460,3.132282
4461,2.829096
4462,2.762378
4463,4.344172
4464,3.415987
4465,1.746322
4466,2.809264
4467,3.931174
4468,3.561827
4469,3.447046
4470,1.180429
4471,4.831616
4472,4.403528
4473,4.412103
4474,2.691938
4475,3.309450
4476,2.996672
4477,3.949357
4478,4.095934
4479,3.901635
4480,1.547871
4481,4.320930
4482,3.597387
4483,3.928001
4484,3.223758
4485,4.222833
4486,2.966021
4487,4.616797
4488,5.000000
4489,4.709254
4490,5.000000
4491,3.710316
4492,4.511234
4493,2.239486
4494,3.775875
4495,4.700736
4496,4.048677
4497,3.806572
4498,4.320105
4499,2.779045
4500,4.925160
4501,1.386993
4502,1.141545
4503,2.877706
4504,3.191692
4505,4.523645
4506,3.975445
4507,4.507796
4508,2.082645
4509,2.814558
4510,2.747637
4511,3.408548
4512,3.202821
4513,4.102582
4514,4.206743
4515,3.554164
4516,3.948381
4517,3.739299
4518,4.209530
4519,3.810050
4520,4.942368
4521,2.341367
4522,3.700540
4523,2.528445
4524,4.363306
4525,3.510053
4526,3.513944
4527,3.604045
4528,3.882495
4529,1.527677
4530,2.011633
4531,3.464377
4532,2.839444
4533,3.619994
4534,2.639646
4535,3.476890
4536,3.091229
4537,3.234353
4538,3.185881
4539,3.545091
4540,3.461531
4541,3.762504
4542,3.379278
4543,3.327009
4544,3.494972
4545,3.782433
4546,3.655195
4547,3.817383
4548,3.805567
4549,3.744152
4550,3.685278
4551,3.896798
4552,3.186832
4553,2.973763
4554,2.924479
4555,2.922622
4556,3.489831
4557,3.591722
4558,3.714857
4559,3.768540
4560,3.122329
4561,4.239822
4562,4.327862
4563,1.562207
4564,4.347374
4565,4.481574
4566,5.000000
4567,4.364792
4568,4.715069
4569,4.739927
4570,3.343307
4571,3.117742
4572,4.453177
4573,4.153350
4574,3.459200
4575,3.913838
4576,3.997908
4577,3.745192
4578,4.209376
4579,4.667696
4580,3.678812
4581,3.344935
4582,3.377132
4583,4.382676
4584,3.545306
4585,3.305118
4586,3.610987
4587,3.605911
4588,3.639565
4589,1.219585
4590,4.028346
4591,2.145892
4592,3.692209
4593,3.853378
4594,2.616409
4595,3.596575
4596,3.577207
4597,3.099097
4598,4.052250
4599,3.444836
4600,3.907852
4601,4.497480
4602,3.519933
4603,2.146434
4604,2.093220
4605,3.628902
4606,3.881082
4607,2.678358
4608,3.413692
4609,2.775300
4610,2.051937
4611,3.984186
4612,4.341302
4613,4.090796
4614,4.164564
4615,4.894120
4616,4.420203
4617,5.000000
4618,4.330497
4619,4.294538
4620,4.001498
4621,1.079842
4622,1.699406
4623,1.000000
4624,3.865358
4625,2.853926
4626,4.056515
4627,2.227386
4628,2.747544
4629,3.709299
4630,3.226614
4631,3.199574
4632,4.371300
4633,4.065093
4634,3.911799
4635,3.969691
4636,4.090620
4637,4.113963
4638,4.724211
4639,3.993635
4640,4.695170
4641,4.166192
4642,3.779513
4643,3.713699
4644,3.842808
4645,3.295486
4646,3.955558
4647,3.468263
4648,3.530904
4649,3.206550
4650,3.909528
4651,3.185067
4652,4.188995
4653,4.122814
4654,2.306986
4655,3.468640
4656,4.597617
4657,4.059265
4658,3.749691
4659,2.441049
4660,4.229994
4661,4.112216
4662,4.511848
4663,4.290451
4664,2.630076
4665,3.188121
4666,1.149144
4667,4.208593
4668,3.478863
4669,3.403796
4670,4.105481
4671,3.758244
4672,3.032997
4673,3.859159
4674,3.149896
4675,4.474381
4676,3.874928
4677,4.427218
4678,3.001937
4679,3.089859
4680,4.192232
4681,3.192154
4682,2.709164
4683,4.785538
4684,5.000000
4685,5.000000
4686,4.766977
4687,5.000000
4688,5.000000
4689,5.000000
4690,5.000000
4691,3.676081
4692,3.901572
4693,3.828850
4694,4.079940
4695,4.213616
4696,3.651576
4697,3.943624
4698,4.485218
4699,4.258660
4700,4.357766
4701,3.694329
4702,1.737566
4703,3.278489
4704,1.917976
4705,3.887094
4706,2.581482
4707,3.638626
4708,2.573174
4709,2.760370
4710,2.878434
4711,5.000000
4712,5.000000
4713,4.286242
4714,2.868986
4715,5.000000
4716,4.145384
4717,4.575886
4718,4.405895
4719,4.280863
4720,4.553721
4721,2.765090
4722,3.610543
4723,4.605163
4724,4.494702
4725,4.317873
4726,4.448684
4727,4.297082
4728,4.285500
4729,4.476475
4730,4.656490
4731,5.000000
4732,3.977718
4733,4.975577
4734,3.572755
4735,4.417238
4736,4.721632
4737,4.702296
4738,4.514582
4739,4.476617
4740,3.838429
4741,3.050748
4742,3.504785
4743,1.689393
4744,2.055835
4745,2.443879
4746,2.145334
4747,2.597250
4748,2.633790
4749,1.000000
4750,3.723438
4751,3.851604
4752,4.915325
4753,3.083707
4754,3.947981
4755,3.787792
4756,3.711179
4757,3.461201
4758,3.836262
4759,1.462395
4760,3.884227
4761,5.000000
4762,4.501121
4763,4.631746
4764,4.565378
4765,3.043306
4766,4.468398
4767,4.819129
4768,4.826727
4769,4.552699
4770,4.460728
4771,4.067800
4772,1.539110
4773,5.000000
4774,3.048801
4775,3.766184
4776,3.963665
4777,4.003606
4778,4.220666
4779,3.988338
4780,4.381862
4781,3.540707
4782,3.377923
4783,4.409737
4784,4.522214
4785,4.504866
4786,3.257726
4787,2.222332
4788,4.289686
4789,1.785629
4790,1.000000
4791,3.939344
4792,3.878522
4793,3.937973
4794,3.980891
4795,3.934200
4796,2.957465
4797,2.970443
4798,3.957613
4799,3.843104
4800,4.346846
4801,4.573960
4802,3.780052
4803,3.519808
4804,3.482934
4805,3.811931
4806,4.027066
4807,4.251331
4808,4.646271
4809,3.764323
4810,2.760345
4811,3.160073
4812,2.108036
4813,3.866854
4814,4.100906
4815,4.074586
4816,3.768187
4817,3.958841
4818,3.747954
4819,3.556589
4820,3.379740
4821,3.019960
4822,3.799442
4823,5.000000
4824,2.472393
4825,2.737248
4826,1.000000
4827,3.014887
4828,3.204877
4829,3.297260
4830,3.695943
4831,3.890965
4832,3.007203
4833,5.000000
4834,3.062070
4835,5.000000
4836,4.822633
4837,3.973845
4838,3.959183
4839,3.926114
4840,4.199632
4841,1.129468
4842,2.736305
4843,2.729151
4844,1.948373
4845,2.704399
4846,2.756146
4847,3.096883
4848,3.192800
4849,3.324965
4850,2.496807
4851,4.361524
4852,2.264821
4853,4.238021
4854,3.062289
4855,3.176986
4856,3.158553
4857,3.067525
4858,3.261550
4859,3.259630
4860,3.375122
4861,3.846813
4862,4.014267
4863,3.974108
4864,3.873688
4865,4.004076
4866,3.918054
4867,3.962364
4868,4.363742
4869,3.984932
4870,3.588493
4871,3.770823
4872,3.070046
4873,3.823070
4874,3.959682
4875,3.642533
4876,3.826374
4877,3.261369
4878,3.534719
4879,3.723959
4880,3.211707
4881,1.725617
4882,4.032473
4883,4.112774
4884,4.375347
4885,4.032609
4886,4.352020
4887,2.767849
4888,3.324863
4889,5.000000
4890,5.000000
4891,3.665192
4892,3.708558
4893,3.822867
4894,3.068491
4895,1.311860
4896,2.591096
4897,1.518505
4898,2.571085
4899,1.705974
4900,1.955151
4901,4.024509
4902,3.845244
4903,4.940083
4904,3.343462
4905,3.801718
4906,2.124411
4907,4.452549
4908,4.951346
4909,4.695943
4910,2.563554
4911,3.682256
4912,2.011892
4913,3.830786
4914,4.222650
4915,2.960807
4916,3.566966
4917,3.632793
4918,4.065885
4919,3.706188
4920,3.831267
4921,3.933759
4922,2.840972
4923,4.611893
4924,3.617570
4925,3.555164
4926,1.769747
4927,4.101766
4928,4.193707
4929,3.926910
4930,3.915667
4931,4.797464
4932,4.721589
4933,5.000000
4934,3.929185
4935,3.731682
4936,4.943401
4937,5.000000
4938,3.994278
4939,3.828062
4940,5.000000
4941,2.928517
4942,4.855386
4943,3.129392
4944,2.935315
4945,2.284538
4946,4.957922
4947,3.435934
4948,4.534573
4949,4.108856
4950,4.568402
4951,4.043690
4952,2.037361
4953,3.023653
4954,1.229335
4955,3.009545
4956,3.842077
4957,2.537213
4958,2.475206
4959,2.787877
4960,2.930219
4961,2.437793
4962,3.288739
4963,3.349561
4964,3.565608
4965,3.328604
4966,3.339143
4967,2.784444
4968,3.485890
4969,3.820942
4970,1.970560
4971,1.670698
4972,3.783350
4973,3.776274
4974,2.990119
4975,3.783360
4976,3.186761
4977,3.839156
4978,3.260809
4979,3.147701
4980,4.340993
4981,4.212157
4982,3.363195
4983,3.385209
4984,4.723178
4985,4.426899
4986,4.289314
4987,4.323358
4988,4.022452
4989,4.040215
4990,4.569680
4991,3.930035
4992,2.249545
4993,1.910586
4994,3.178953
4995,3.175688
4996,3.169043
4997,5.000000
4998,3.985314
4999,3.657760
5000,3.378977
5001,3.366585
5002,4.542372
5003,3.440059
5004,3.600926
5005,3.858763
5006,3.793000
5007,4.237936
5008,4.543900
5009,4.855997
5010,3.275910
5011,3.612441
5012,3.701815
5013,3.871290
5014,4.027166
5015,3.893295
5016,2.914781
5017,1.460957
5018,3.439276
5019,2.123231
5020,2.256238
5021,3.233937
5022,5.000000
5023,4.805583
5024,3.178388
5025,5.000000
5026,5.000000
5027,4.197753
5028,4.265651
5029,4.451934
5030,4.249312
5031,3.410838
5032,3.370165
5033,3.407150
5034,2.428813
5035,3.685283
5036,3.878696
5037,4.241942
5038,3.891110
5039,3.480556
5040,1.596294
5041,1.771816
5042,3.530888
5043,2.621039
5044,2.960338
5045,1.000000
5046,3.667166
5047,3.991966
5048,4.643852
5049,3.856655
5050,1.978902
5051,3.867335
5052,4.093007
5053,4.016428
5054,3.551744
5055,4.426856
5056,4.207994
5057,4.247453
5058,4.422275
5059,1.780535
5060,4.230012
5061,4.872241
5062,3.508430
5063,2.303756
5064,4.924776
5065,5.000000
5066,5.000000
5067,5.000000
5068,5.000000
5069,5.000000
5070,4.033186
5071,2.241254
5072,3.149659
5073,3.940949
5074,4.107585
5075,2.127543
5076,4.067196
5077,4.108114
5078,3.347425
5079,4.274352
5080,4.494234
5081,4.004484
5082,3.126494
5083,2.884104
5084,2.401860
5085,2.576830
5086,2.884321
5087,1.000000
5088,1.532773
5089,2.964574
5090,2.580576
5091,2.015878
5092,4.072610
5093,4.104139
5094,3.713974
5095,2.972963
5096,3.693983
5097,3.767493
5098,3.792984
5099,3.026019
5100,2.608878
5101,4.873506
5102,4.251503
5103,3.336762
5104,4.457011
5105,4.028229
5106,3.454751
5107,4.132510
5108,3.997997
5109,3.391947
5110,3.949525
5111,4.390000
5112,3.144828
5113,4.372768
5114,3.385734
5115,5.000000
5116,5.000000
5117,4.977491
5118,4.596425
5119,4.981543
5120,3.276618
5121,3.873300
5122,3.581990
5123,5.000000
5124,5.000000
5125,4.289600
5126,4.195521
5127,4.973067
5128,3.428025
5129,4.437901
5130,3.469172
5131,4.775269
5132,3.751882
5133,4.640468
5134,4.575567
5135,4.494552
5136,4.020075
5137,3.594397
5138,3.931964
5139,3.976827
5140,4.066669
5141,1.620007
5142,2.975591
5143,3.046775
5144,2.903506
5145,3.041013
5146,3.643240
5147,3.089131
5148,3.482161
5149,2.816366
5150,3.335759
5151,4.441908
5152,4.401482
5153,4.425585
5154,4.448041
5155,3.540378
5156,3.019681
5157,5.000000
5158,3.797486
5159,3.076774
5160,2.050409
5161,4.095760
5162,4.341343
5163,4.035217
5164,4.095765
5165,2.956248
5166,3.096795
5167,1.989770
5168,2.888771
5169,3.144356
5170,3.258788
5171,4.335225
5172,3.372920
5173,4.512169
5174,4.093599
5175,4.358787
5176,4.274495
5177,4.144185
5178,4.623370
5179,4.351192
5180,4.085335
5181,3.307630
5182,3.527132
5183,2.373675
5184,4.535935
5185,4.803852
5186,3.987700
5187,5.000000
5188,4.693580
5189,5.000000
5190,5.000000
5191,3.014245
5192,4.452713
5193,4.079966
5194,5.000000
5195,4.056834
5196,3.874601
5197,3.842794
5198,3.101898
5199,3.159782
5200,1.937200
5201,2.004570
5202,3.079643
5203,3.920173
5204,3.851366
5205,1.948713
5206,2.859349
5207,2.019452
5208,3.082037
5209,3.037775
5210,3.078294
5211,4.271840
5212,5.000000
5213,5.000000
5214,3.986910
5215,4.557267
5216,5.000000
5217,3.564109
5218,3.451428
5219,4.007080
5220,4.112511
5221,3.117989
5222,4.989925
5223,3.166558
5224,4.887581
5225,4.122559
5226,4.905301
5227,4.515979
5228,4.351926
5229,4.410924
5230,4.492966
5231,3.973873
5232,2.919147
5233,3.195254
5234,2.465724
5235,3.957137
5236,3.898162
5237,3.944039
5238,4.094047
5239,3.324279
5240,3.695809
5241,4.518698
5242,3.498241
5243,3.609710
5244,4.932230
5245,3.572168
5246,3.167982
5247,3.367890
5248,3.259384
5249,3.458353
5250,3.102262
5251,3.182522
5252,2.191723
5253,3.886832
5254,3.808135
5255,3.636481
5256,3.282881
5257,3.389143
5258,3.800923
5259,3.469683
5260,3.322247
5261,3.431619
5262,4.652811
5263,4.742162
5264,4.508576
5265,4.481644
5266,3.251993
5267,4.548377
5268,4.737644
5269,4.498571
5270,4.002072
5271,4.040967
5272,4.000158
5273,3.800420
5274,3.188610
5275,3.240652
5276,3.462799
5277,4.070502
5278,3.496310
5279,3.362163
5280,3.260661
5281,4.342888
5282,4.172196
5283,4.196830
5284,4.022809
5285,3.760194
5286,4.022780
5287,4.149543
5288,4.203534
5289,4.350879
5290,3.323126
5291,4.096573
5292,3.129047
5293,3.147819
5294,3.021183
5295,2.975912
5296,4.486795
5297,3.833609
5298,4.767004
5299,3.703809
5300,3.880382
5301,3.937075
5302,4.605789
5303,4.938538
5304,3.862940
5305,4.413901
5306,4.363943
5307,3.616819
5308,1.068430
5309,5.000000
5310,5.000000
5311,4.384802
5312,3.403826
5313,4.393773
5314,4.353417
5315,5.000000
5316,4.362168
5317,4.126030
5318,5.000000
5319,4.776931
5320,4.910100
5321,4.415621
5322,1.000000
5323,3.541385
5324,3.412847
5325,3.813216
5326,3.410332
5327,4.029477
5328,3.473179
5329,3.801124
5330,3.645104
5331,2.668970
5332,4.263494
5333,5.000000
5334,4.303372
5335,4.355556
5336,4.209920
5337,4.372137
5338,4.280116
5339,4.938959
5340,4.309754
5341,4.678391
5342,4.195614
5343,4.030726
5344,3.844404
5345,4.255473
5346,4.045846
5347,4.253710
5348,4.252252
5349,5.000000
5350,3.345353
5351,2.746477
5352,2.537313
5353,4.893104
5354,4.728738
5355,4.800385
5356,3.908099
5357,3.953130
5358,3.791354
5359,4.267857
5360,4.013517
5361,2.522853
5362,1.869742
5363,3.248212
5364,2.657958
5365,3.492846
5366,3.210955
5367,3.375901
5368,3.761838
5369,2.210019
5370,3.645027
5371,2.372894
